"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"221540_x_at",2.07407644619457,8.13514250195745,10.0978718621076,2.8490764448735e-13,3.7250347307197e-11,20.081900293944,"GTF2H2","general transcription factor IIH subunit 2"
"221540_x_at",2.07407644619457,8.13514250195745,10.0978718621076,2.8490764448735e-13,3.7250347307197e-11,20.081900293944,"GTF2H2B","general transcription factor IIH subunit 2B (pseudogene)"
"221540_x_at",2.07407644619457,8.13514250195745,10.0978718621076,2.8490764448735e-13,3.7250347307197e-11,20.081900293944,"GTF2H2C","GTF2H2 family member C"
"221540_x_at",2.07407644619457,8.13514250195745,10.0978718621076,2.8490764448735e-13,3.7250347307197e-11,20.081900293944,"GTF2H2C_2","GTF2H2 family member C, copy 2"
"236838_at",-5.67382064009502,6.39564107219149,-10.0719190021671,3.09408182286443e-13,4.02039644267261e-11,20.0006246748194,"SRCIN1","SRC kinase signaling inhibitor 1"
"204447_at",-2.92805390700453,10.6048279446383,-10.0669441258195,3.14342938441795e-13,4.05945941975447e-11,19.9850351953999,"LZTS3","leucine zipper tumor suppressor family member 3"
"227295_at",3.43682130038914,7.32504855331915,10.0561383920434,3.25337787879878e-13,4.1758295334582e-11,19.9511630041984,"IKBIP","IKBKB interacting protein"
"208813_at",-2.86411367892082,9.65910901948936,-10.0511060391281,3.30590291259789e-13,4.21753068546579e-11,19.9353832510336,"GOT1","glutamic-oxaloacetic transaminase 1"
"206364_at",5.29546333228733,6.78990392661702,10.0463013408123,3.35685275980112e-13,4.25673196348274e-11,19.9203143294668,"KIF14","kinesin family member 14"
"213927_at",-4.77710178221041,6.61107113842553,-10.0340391612471,3.49051584638184e-13,4.39972206984058e-11,19.881843246832,"MAP3K9","mitogen-activated protein kinase kinase kinase 9"
"201426_s_at",2.80986418599095,13.6653442865532,10.0243279800766,3.6001856407867e-13,4.51094688920001e-11,19.8513620108766,"VIM","vimentin"
"225415_at",3.50653306104751,9.85946611370213,10.0135785964114,3.72565307758294e-13,4.63590287152024e-11,19.8176080869333,"DTX3L","deltex E3 ubiquitin ligase 3L"
"230977_at",-3.6116950464638,5.73650801531915,-10.0120408954083,3.74395956369806e-13,4.63590287152024e-11,19.8127783808578,"NPM2","nucleophosmin/nucleoplasmin 2"
"224428_s_at",5.58640004764706,8.29738518838298,10.0089125317143,3.78148457782742e-13,4.65498540136066e-11,19.8029516951431,"CDCA7","cell division cycle associated 7"
"202706_s_at",2.00556752853846,8.25928498693617,9.99143751790248,3.9982130347459e-13,4.8931618826396e-11,19.7480370298365,"UMPS","uridine monophosphate synthetase"
"202260_s_at",-2.94174751220362,11.5025221062128,-9.98540547138692,4.07590779953947e-13,4.9594138254512e-11,19.7290725154213,"STXBP1","syntaxin binding protein 1"
"230783_at",-4.08554757886652,6.03887214344681,-9.98034732670593,4.14223530537898e-13,5.01115248150733e-11,19.7131663508968,"OTUD7A","OTU deubiquitinase 7A"
"212168_at",1.82611087064253,9.9314758242766,9.97442611999275,4.22126961924965e-13,5.07758431344029e-11,19.6945420242516,"RBM12","RNA binding motif protein 12"
"213012_at",3.0030055353009,7.42640676482979,9.95988750833151,4.42186334752082e-13,5.28864906052917e-11,19.6487940108451,"NEDD4","NEDD4 E3 ubiquitin protein ligase"
"224793_s_at",2.41287389638461,10.6005947778085,9.95339546976526,4.51452595916087e-13,5.36897013787211e-11,19.628357154051,"TGFBR1","transforming growth factor beta receptor 1"
"207828_s_at",6.14480330464706,7.79444572668085,9.94892976596652,4.57940472523684e-13,5.41553199248514e-11,19.614296078715,"CENPF","centromere protein F"
"227434_at",-5.88515202329638,5.74610821253192,-9.94491944312432,4.63847151533515e-13,5.45473884903938e-11,19.6016667035514,"GALNT17","polypeptide N-acetylgalactosaminyltransferase 17"
"219588_s_at",3.0714335307172,8.38308689512766,9.94280277962611,4.66995746164571e-13,5.46125580931345e-11,19.5950000521312,"NCAPG2","non-SMC condensin II complex subunit G2"
"236166_at",-5.42270620033032,6.23102798548936,-9.93662289643846,4.76312814177891e-13,5.5394390820136e-11,19.5755326293051,NA,NA
"203474_at",4.34753150675792,7.7473423172766,9.93428095358931,4.79892589756346e-13,5.55040605185225e-11,19.5681539492208,"IQGAP2","IQ motif containing GTPase activating protein 2"
"213676_at",-5.67968376571946,6.79996387531915,-9.91921081436004,5.03588561439396e-13,5.79264438158431e-11,19.5206564119901,"TMEM151B","transmembrane protein 151B"
"232720_at",-5.64453736033484,4.27809190714894,-9.91250585305992,5.14508625769211e-13,5.88609052850103e-11,19.4995147431599,"LINGO2","leucine rich repeat and Ig domain containing 2"
"204505_s_at",-4.13105269959955,7.23304351208511,-9.90082656818407,5.34105665024461e-13,6.0445829294435e-11,19.4626748205562,"DMTN","dematin actin binding protein"
"225641_at",-1.85719149509276,7.6394566282766,-9.90107514904819,5.3368079515222e-13,6.0445829294435e-11,19.4634590970769,"MEF2D","myocyte enhancer factor 2D"
"201193_at",1.79120123442986,11.9310186880426,9.89525545341096,5.43718034042406e-13,6.05110809333504e-11,19.4450958263173,"IDH1","isocitrate dehydrogenase (NADP(+)) 1"
"202591_s_at",1.56624818662895,12.6033095561702,9.89384413883013,5.4618077802074e-13,6.05110809333504e-11,19.4406419701118,"SSBP1","single stranded DNA binding protein 1"
"204848_x_at",-5.11049337620136,7.25726970110638,-9.89709769159376,5.40520226820331e-13,6.05110809333504e-11,19.4509092233144,"HBG1","hemoglobin subunit gamma 1"
"204848_x_at",-5.11049337620136,7.25726970110638,-9.89709769159376,5.40520226820331e-13,6.05110809333504e-11,19.4509092233144,"HBG2","hemoglobin subunit gamma 2"
"212642_s_at",-3.14792698390271,8.43347396387234,-9.89589088757662,5.42612872963973e-13,6.05110809333504e-11,19.4471010610148,"HIVEP2","HIVEP zinc finger 2"
"207030_s_at",2.98769627005429,11.7554294941277,9.88853721559114,5.55542821797432e-13,6.12260544441672e-11,19.423892028588,"CSRP2","cysteine and glycine rich protein 2"
"205325_at",-6.51146242990272,6.88685869031915,-9.87957352529846,5.71726170588219e-13,6.26814369316771e-11,19.3955924016468,"PHYHIP","phytanoyl-CoA 2-hydroxylase interacting protein"
"200891_s_at",1.44356826644796,12.3160145306383,9.87048725227534,5.88617936215945e-13,6.41990028878013e-11,19.3668954655618,"SSR1","signal sequence receptor subunit 1"
"240532_at",-5.4736842116086,4.18980149751064,-9.85815051521245,6.1236392714807e-13,6.6444642610654e-11,19.3279160966708,"SLC32A1","solute carrier family 32 member 1"
"205551_at",-7.85416341756787,5.74908849829787,-9.85270622782805,6.23149278174686e-13,6.72681656696263e-11,19.3107081649227,"SV2B","synaptic vesicle glycoprotein 2B"
"215116_s_at",-3.9527357563077,10.4593382960426,-9.82471988247316,6.81702089055054e-13,7.30271773981206e-11,19.2221922956352,"DNM1","dynamin 1"
"219045_at",-2.23599467661539,5.05393764968085,-9.82392812511512,6.83437242158183e-13,7.30271773981206e-11,19.2196866829434,"RHOF","ras homolog family member F, filopodia associated"
"238694_at",-4.76805801343665,6.62879535070213,-9.79783335718009,7.43195943882749e-13,7.90114879733933e-11,19.1370628477417,"DGKE","diacylglycerol kinase epsilon"
"1557617_at",-3.9458408736086,4.12975113468085,-9.79003470462551,7.62061732378785e-13,7.97185041747229e-11,19.1123535167349,"DCTN1-AS1","DCTN1 antisense RNA 1"
"218622_at",3.24412877454524,8.59622778661702,9.79105850035634,7.59557689999661e-13,7.97185041747229e-11,19.1155977532292,"NUP37","nucleoporin 37"
"219591_at",-3.56624903058371,7.17362380997872,-9.78883987025569,7.64994671890453e-13,7.97185041747229e-11,19.1085671226726,"CEND1","cell cycle exit and neuronal differentiation 1"
"224733_at",3.28578455298416,8.95161577638298,9.79055985727593,7.60776250535005e-13,7.97185041747229e-11,19.1140176534555,"CMTM3","CKLF like MARVEL transmembrane domain containing 3"
"202395_at",-2.57478939483258,11.202124816766,-9.78641164356273,7.70990435592349e-13,7.99475303902411e-11,19.1008715984396,"NSF","N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
"223715_at",-3.32674338911312,4.52625598419149,-9.78207577220683,7.81815043642069e-13,8.06725817091448e-11,19.0871285526417,"BRSK2","BR serine/threonine kinase 2"
"236195_x_at",-3.79172877439819,3.4194658312766,-9.77515953252141,7.9940079702621e-13,8.20848135483011e-11,19.0652018950897,"PRKCG","protein kinase C gamma"
"238756_at",4.07735755478507,8.46498939812766,9.7689066483967,8.15644144726209e-13,8.33461613907122e-11,19.0453731699579,"GAS2L3","growth arrest specific 2 like 3"
"223381_at",5.37336195005656,7.23407591442553,9.76608844644914,8.23073866457459e-13,8.36990574344421e-11,19.0364346911145,"NUF2","NUF2 component of NDC80 kinetochore complex"
"225134_at",-1.83554280609276,9.53294881702128,-9.75795610564631,8.44899575359387e-13,8.55054618332456e-11,19.0106358578771,"SPRYD3","SPRY domain containing 3"
"223901_at",-3.67471222953846,4.84747708861702,-9.75092114066721,8.64252024724853e-13,8.70454790452544e-11,18.9883116986536,"SYT3","synaptotagmin 3"
"211720_x_at",1.07896096520362,14.1116927589362,9.74683481912608,8.75698337372183e-13,8.73623222828647e-11,18.9753416989317,"RPLP0","ribosomal protein lateral stalk subunit P0"
"238061_at",-5.13862839421267,4.2831971702766,-9.74685496868075,8.75641521270928e-13,8.73623222828647e-11,18.9754056587653,"LGI3","leucine rich repeat LGI family member 3"
"217746_s_at",1.41011813836199,10.8028774992553,9.74063931586915,8.93345991169658e-13,8.87025146892514e-11,18.9556732058609,"PDCD6IP","programmed cell death 6 interacting protein"
"205644_s_at",1.61733016728506,12.9152154368085,9.73335666241482,9.14551026513741e-13,8.9586866879271e-11,18.9325473308696,"SNRPG","small nuclear ribonucleoprotein polypeptide G"
"222848_at",4.64152610409276,7.45827730810638,9.73381644805178,9.13197325646998e-13,8.9586866879271e-11,18.934007562038,"CENPK","centromere protein K"
"236331_at",-4.57053936104299,6.63399507242553,-9.73319744904608,9.15020255536497e-13,8.9586866879271e-11,18.9320416797459,"CDKL2","cyclin dependent kinase like 2"
"206316_s_at",3.48297916006561,6.52762720942553,9.73099744351613,9.2152903716439e-13,8.98064177421778e-11,18.9250542870109,"KNTC1","kinetochore associated 1"
"232276_at",-6.03909272810634,6.28018585029787,-9.72692774615935,9.33693076964882e-13,9.05725311986671e-11,18.9121270277315,"HS6ST3","heparan sulfate 6-O-sulfotransferase 3"
"202282_at",1.88953573559728,10.6923900241702,9.72387564621368,9.42922068701683e-13,9.06324636811435e-11,18.9024307905808,"HSD17B10","hydroxysteroid 17-beta dehydrogenase 10"
"214735_at",-6.33738624659502,5.08481210076596,-9.72510939037766,9.39180391349371e-13,9.06324636811435e-11,18.9063504193573,"IPCEF1","interaction protein for cytohesin exchange factors 1"
"218236_s_at",2.55359843045701,9.5914139072766,9.7213363929296,9.50670598015639e-13,9.09618913101328e-11,18.8943629429548,"PRKD3","protein kinase D3"
"219410_at",5.46861753760634,8.11834946534043,9.71738465413749,9.6285765818368e-13,9.17111027364998e-11,18.8818056898823,"TMEM45A","transmembrane protein 45A"
"202644_s_at",4.48947287693212,7.50518242985106,9.71590191365522,9.67471060494469e-13,9.17354316369756e-11,18.8770935585907,"TNFAIP3","TNF alpha induced protein 3"
"202171_at",2.21864322412217,10.4982372775957,9.70509094292724,1.00179123868754e-12,9.45637021272319e-11,18.842728230096,"VEZF1","vascular endothelial zinc finger 1"
"212012_at",4.34190850747737,8.8455734383617,9.70205970305327,1.01163337632517e-12,9.50664400519858e-11,18.8330901034233,"PXDN","peroxidasin"
"209108_at",2.5623472959638,10.2708846436596,9.68248358913939,1.07759445191979e-12,1.00368863773945e-10,18.770818680987,"TSPAN6","tetraspanin 6"
"227053_at",-8.00751258949095,6.94106509670213,-9.68293995028052,1.07600828741481e-12,1.00368863773945e-10,18.7722708976769,"PACSIN1","protein kinase C and casein kinase substrate in neurons 1"
"229300_at",-7.29995539956109,6.56505368770213,-9.67792495394045,1.0935692004784e-12,1.01408069031147e-10,18.7563109449935,"RAB3C","RAB3C, member RAS oncogene family"
"203402_at",-4.36145606724887,6.73125878487234,-9.67495473745787,1.10410635803344e-12,1.01936135248263e-10,18.7468569364493,"KCNAB2","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"210040_at",-7.83324857747738,7.36762969223404,-9.63524228553223,1.25526982038709e-12,1.15386155978813e-10,18.620350869177,"SLC12A5","solute carrier family 12 member 5"
"213776_at",-3.46390813422851,6.79353410251064,-9.62181181142153,1.31099726671183e-12,1.19984749844713e-10,18.5775237602202,NA,NA
"207853_s_at",-6.04620568764932,5.74613254140426,-9.61342936870503,1.34704049526445e-12,1.2274979404899e-10,18.5507826678166,"SNCB","synuclein beta"
"244118_at",-7.25192603513122,5.89093442723404,-9.60008187953047,1.40651317826477e-12,1.27616820700316e-10,18.5081847639025,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1"
"223654_s_at",-6.49782071863575,6.75512012491489,-9.59767014121415,1.41753918533442e-12,1.2806523541326e-10,18.5004854988818,"CELF4","CUGBP Elav-like family member 4"
"238778_at",-3.42697386045475,5.45508643578723,-9.59612095621144,1.42466783326177e-12,1.28159221752821e-10,18.4955394873772,"MPP7","MAGUK p55 scaffold protein 7"
"212378_at",2.41572062099773,8.5598884892766,9.58283828048755,1.4872962894994e-12,1.33223774016861e-10,18.4531205350921,"GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
"1552301_a_at",-4.06853076394796,4.35887911961702,-9.58134385921342,1.49451462151582e-12,1.33303105012322e-10,18.4483466785461,"CORO6","coronin 6"
"204974_at",-3.98841403560634,8.45687303274468,-9.57827483262629,1.50944987766285e-12,1.34067172678493e-10,18.4385419720071,"RAB3A","RAB3A, member RAS oncogene family"
"204822_at",5.15279857367421,6.24559554238298,9.56648035218482,1.56826556415364e-12,1.38705840863169e-10,18.4008511853005,"TTK","TTK protein kinase"
"1557073_s_at",-2.56710864422624,7.8973622073617,-9.5637189925579,1.5823672828575e-12,1.39367494996445e-10,18.3920244696445,"TTBK2","tau tubulin kinase 2"
"213965_s_at",-5.71555766084389,5.03943911508511,-9.55685406496767,1.61798335483461e-12,1.40737808344085e-10,18.370076656918,"CHD5","chromodomain helicase DNA binding protein 5"
"236073_at",-2.61644461138236,3.10887276931915,-9.55786781435249,1.61267331512031e-12,1.40737808344085e-10,18.3733180668214,"EPHA10","EPH receptor A10"
"40472_at",-3.27735994969457,8.03273042225532,-9.55772735513036,1.61340799035076e-12,1.40737808344085e-10,18.3728689633227,"LPCAT4","lysophosphatidylcholine acyltransferase 4"
"225612_s_at",3.57986460203167,9.19963971319149,9.55503077410456,1.62757832787658e-12,1.40989809883959e-10,18.3642464683545,"B3GNT5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
"230551_at",-5.65934507832579,5.41559388840426,-9.55279384839979,1.63942867425005e-12,1.41434318003949e-10,18.3570930844408,"KSR2","kinase suppressor of ras 2"
"205359_at",-4.07337535821493,5.34093445889362,-9.53002168594443,1.76514702801022e-12,1.51658550773939e-10,18.2842364294554,"AKAP6","A-kinase anchoring protein 6"
"203410_at",-1.80221701256561,8.78785951825532,-9.52437495246951,1.79780188756882e-12,1.53836299728958e-10,18.2661607458644,"AP3M2","adaptor related protein complex 3 subunit mu 2"
"244676_s_at",-2.51717370097511,4.90713866810638,-9.52279508317795,1.80704710854773e-12,1.54001383137367e-10,18.261102759943,"MTUS2","microtubule associated scaffold protein 2"
"229867_at",-2.85454078627602,5.53117218714894,-9.51724275850257,1.83992177078421e-12,1.56170779334708e-10,18.2433244891624,"BTBD9","BTB domain containing 9"
"225225_at",-2.16733447239593,12.1136345922766,-9.5021278488268,1.93251274988235e-12,1.63371057771179e-10,18.1949085164326,"OIP5-AS1","OIP5 antisense RNA 1"
"236638_at",-2.87500727680091,3.29459347304255,-9.49402264946481,1.9840901026817e-12,1.67060386645799e-10,18.1689347025706,"AMER3","APC membrane recruitment protein 3"
"214044_at",-5.1483075405181,4.55321233757447,-9.4814984218502,2.06653922281028e-12,1.73309365100225e-10,18.1287842484428,"RYR2","ryanodine receptor 2"
"213913_s_at",-4.09379688539819,6.55735537438298,-9.47659186929349,2.09977672595927e-12,1.75398016196201e-10,18.1130495921319,"TBC1D30","TBC1 domain family member 30"
"229890_at",-4.19188105335973,8.9295257443617,-9.4744147425273,2.11469744036051e-12,1.75946170433157e-10,18.1060669163523,"PRRT1","proline rich transmembrane protein 1"
"229890_at",-4.19188105335973,8.9295257443617,-9.4744147425273,2.11469744036051e-12,1.75946170433157e-10,18.1060669163523,"LOC100507547","uncharacterized LOC100507547"
"218678_at",3.57569933088009,11.4267733290851,9.45913511153286,2.22247561222085e-12,1.84185478886806e-10,18.0570447857083,"NES","nestin"
"212247_at",1.93159372002941,9.46168457661702,9.45698114381576,2.23810945763335e-12,1.84753741502675e-10,18.0501319012728,"NUP205","nucleoporin 205"
"202246_s_at",3.53217926946153,11.189781833617,9.44397835315142,2.33487621130192e-12,1.91988844718381e-10,18.0083893622987,"CDK4","cyclin dependent kinase 4"
"213399_x_at",1.49481868848416,12.0623193878723,9.44133984292997,2.35502253634521e-12,1.92144280581653e-10,17.9999165611271,"RPN2","ribophorin II"
"235969_at",-3.97969961741855,7.02269524302128,-9.44209835316971,2.34921300420819e-12,1.92144280581653e-10,18.0023523789639,"SCN8A","sodium voltage-gated channel alpha subunit 8"
"219821_s_at",-3.28521002411086,8.64995204078723,-9.42706929512821,2.4670709391128e-12,2.00509047368048e-10,17.954076542245,"GFOD1","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
